Date,Price,Open,High,Low,Volume,ChangeP,Returns,Return_lag1,Return_lag2,Return_lag3,Return_lag5,Return_roll_mean5,Return_roll_std5,Return_roll_mean10,Return_roll_std10,RSI,MACD,MACD_signal,MACD_hist,DayOfWeek,Month,Quarter,Direction,Regime
2021-04-06,100.55,99.94,101.38,99.1,609550.0,1.25,1.2486154465814066,-1.3803376365441913,-0.2772826302238078,-0.6200177147918466,0.1777777777777845,-0.17031204914298356,0.9762353765455025,-0.6422856720150685,1.175030446401178,42.330940298067915,-1.6330838921631567,-1.5491944083005786,-0.08388948386257811,1,4,2,1,0.0
2021-04-07,97.59,100.95,100.99,97.0,2110000.0,-2.94,-2.943809050223763,1.2486154465814066,-1.3803376365441913,-0.2772826302238078,0.1774622892635242,-0.7945663170404409,1.5358233712967122,-0.651511419083852,1.1945046307498348,36.43980705090088,-1.8340477965344064,-1.6061650859473442,-0.22788271058706222,2,4,2,0,0.0
2021-04-08,98.66,98.59,99.0,97.61,828630.0,1.1,1.0964238139153533,-2.943809050223763,1.2486154465814066,-1.3803376365441913,-0.6200177147918466,-0.45127801129900097,1.7600536829750342,-0.5437875029201342,1.305159494443676,39.70635630072657,-1.8852411940157765,-1.6619803075610307,-0.22326088645474584,3,4,2,1,0.0
2021-04-09,98.41,97.98,98.79,97.06,365030.0,-0.25,-0.2533954996959254,1.0964238139153533,-2.943809050223763,1.2486154465814066,-0.2772826302238078,-0.44650058519342445,1.7606763504813852,-0.45308216941413504,1.288959679376227,39.199453224105014,-1.9238087710280638,-1.7143460002544373,-0.20946277077362652,4,4,2,0,0.0
2021-04-12,96.97,98.2,98.35,96.7,660610.0,-1.46,-1.463265928259321,-0.2533954996959254,1.0964238139153533,-2.943809050223763,-1.3803376365441913,-0.4630862435364504,1.7720263505834821,-0.4237829132200786,1.2590283614739337,36.32302176738398,-2.046973581837932,-1.7808715165711364,-0.2661020652667956,0,4,2,0,0.0
2021-04-13,96.82,96.9,97.28,96.5,869860.0,-0.15,-0.1546870166030789,-1.463265928259321,-0.2533954996959254,1.0964238139153533,1.2486154465814066,-0.7437467361733475,1.527387098547197,-0.4570293926581649,1.245697296369193,36.02646413185347,-2.1321087061837147,-1.8511189544936522,-0.2809897516900626,1,4,2,0,0.0
2021-04-14,97.9,96.68,98.2,96.68,1040000.0,1.12,1.1154720099153197,-0.1546870166030789,-1.463265928259321,-0.2533954996959254,-2.943809050223763,0.068109475854469,1.0784842384448152,-0.3632284205929854,1.331167012257277,39.83524899835602,-2.0883586331647734,-1.8985668902278765,-0.18979174293689693,2,4,2,1,0.0
2021-04-15,98.97,99.1,99.5,98.5,799780.0,1.09,1.0929519918283894,1.1154720099153197,-0.1546870166030789,-1.463265928259321,1.0964238139153533,0.06741511143707624,1.0776574599881,-0.19193144993096176,1.4027411522136206,43.428818450642176,-1.9449264262905075,-1.9078387974404027,-0.03708762885010475,3,4,2,1,0.0
2021-04-16,99.06,99.45,99.5,98.8,404710.0,0.09,0.0909366474689334,1.0929519918283894,1.1154720099153197,-0.1546870166030789,-0.2533954996959254,0.13628154087004798,1.0629326522879459,-0.15510952216168766,1.4050826647854473,43.73324268434979,-1.8032068747361194,-1.8869124128995463,0.08370553816342685,4,4,2,1,0.0
2021-04-19,98.28,99.0,99.0,97.1,593740.0,-0.79,-0.7874015748031508,0.0909366474689334,1.0929519918283894,1.1154720099153197,-1.463265928259321,0.27145441156128197,0.8250125999835672,-0.09581591598758361,1.3594021416357231,41.641780396056014,-1.7338458941765822,-1.8562991091549534,0.12245321497837125,0,4,2,0,0.0
2021-04-20,98.44,98.6,99.25,98.35,293100.0,0.16,0.1628001628001593,-0.7874015748031508,0.0909366474689334,1.0929519918283894,-0.1546870166030789,0.3349518474419297,0.7957123801483454,-0.20439744436570834,1.281199730662773,42.251859883232925,-1.6469807852575542,-1.8144354443754738,0.16745465911791957,1,4,2,1,0.0
2021-04-21,97.37,98.2,98.2,97.06,410310.0,-1.09,-1.0869565217391235,0.1628001628001593,-0.7874015748031508,0.0909366474689334,1.1154720099153197,-0.10553385888895894,0.8624248034750486,-0.018712191517244438,0.9251425833737851,39.293483673135114,-1.645511189548813,-1.7806505934101418,0.13513940386132872,2,4,2,0,0.0
2021-04-22,94.72,97.05,97.44,94.21,2250000.0,-2.72,-2.7215774879326338,-1.0869565217391235,0.1628001628001593,-0.7874015748031508,1.0929519918283894,-0.8684397548411635,1.169646855988276,-0.4005123217020431,1.1693891236219054,33.11023619547271,-1.8370035440271835,-1.7919211835335502,-0.04508236049363323,3,4,2,0,0.0
2021-04-23,92.66,94.0,94.43,92.41,1500000.0,-2.17,-2.174831081081084,-2.7215774879326338,-1.0869565217391235,0.1628001628001593,0.0909366474689334,-1.321593300551167,1.1436574669575157,-0.592655879840559,1.2937718557781517,29.25616665951368,-2.130429137489969,-1.859622774324834,-0.2708063631651352,4,4,2,0,0.0
2021-04-26,99.47,93.0,99.6,92.02,3390000.0,7.35,7.3494496006907,-2.174831081081084,-2.7215774879326338,-1.0869565217391235,-0.7874015748031508,0.305776934547603,4.089369278745896,0.2886156730544431,2.781232593279662,49.98322020764306,-1.7927947262429882,-1.8462571647084647,0.05346243846547649,0,4,2,1,1.0
2021-04-27,94.71,99.25,99.25,93.5,3090000.0,-4.79,-4.785362420830406,7.3494496006907,-2.174831081081084,-2.7215774879326338,0.1628001628001593,-0.68385558217851,4.6875942491755325,-0.17445186736828963,3.2149254975629624,40.951621934843914,-1.8875507319469875,-1.8545158781561693,-0.033034853790818275,1,4,2,0,0.0
2021-04-28,92.29,94.5,95.0,91.9,2340000.0,-2.56,-2.5551684088269324,-4.785362420830406,7.3494496006907,-2.174831081081084,-1.0869565217391235,-0.9774979595960719,4.764513392735957,-0.5415159092425148,3.260508841119097,37.26495366121947,-2.133327651151589,-1.9102782327552532,-0.22304941839633585,2,4,2,0,0.0
2021-04-29,92.95,93.0,93.5,92.29,938490.0,0.72,0.7151370679380177,-2.5551684088269324,-4.785362420830406,7.3494496006907,-2.7215774879326338,-0.2901550484219415,4.69742881866791,-0.5792974016315521,3.2415990241596697,38.880995060937835,-2.248926916612163,-1.9780079695266353,-0.2709189470855278,3,4,2,1,0.0
2021-04-30,91.51,93.08,93.3,91.0,1010000.0,-1.55,-1.5492200107584695,0.7151370679380177,-2.5551684088269324,-4.785362420830406,-2.174831081081084,-0.1650328343574187,4.642690841926932,-0.7433130674542923,3.245410484252518,36.66197438524175,-2.4287391397893856,-2.0681542035791853,-0.36058493621020027,4,4,2,0,0.0
2021-05-03,91.04,91.51,92.49,90.45,1260000.0,-0.51,-0.5136050704840989,-1.5492200107584695,0.7151370679380177,-2.5551684088269324,7.3494496006907,-1.7376437685923782,2.0920590096615173,-0.7159334170223872,3.246152053953514,35.94097664883141,-2.579432600799592,-2.1704098830232668,-0.40902271777632526,0,5,2,0,0.0
2021-05-04,91.48,91.65,92.05,91.2,478710.0,0.48,0.4833040421792593,-0.5136050704840989,-1.5492200107584695,0.7151370679380177,-4.785362420830406,-0.6839104759904454,1.3783227610856341,-0.6838830290844771,3.257354992458597,37.18638378590789,-2.63300231981556,-2.2629283703817253,-0.37007394943383476,1,5,2,1,0.0
2021-05-05,92.5,93.5,94.0,92.1,684610.0,1.11,1.1149978137297727,0.4833040421792593,-0.5136050704840989,-1.5492200107584695,-2.5551684088269324,0.05012276852089563,1.076979026988027,-0.4636875955375874,3.3012101767326474,40.09397737075358,-2.5635996515823223,-2.323062626621845,-0.24053702496047746,2,5,2,1,0.0
2021-05-06,92.67,93.4,94.45,92.25,1620000.0,0.18,0.1837837837837856,1.1149978137297727,0.4833040421792593,-0.5136050704840989,0.7151370679380177,-0.05614788830995079,1.0196432322562479,-0.17315146836594553,3.2069185224658407,40.58759478502271,-2.466448277307478,-2.3517397567589713,-0.11470852054850678,3,5,2,1,0.0
2021-05-17,88.38,91.0,92.67,86.25,16649999.999999998,-4.63,-4.629329880220142,0.1837837837837856,1.1149978137297727,0.4833040421792593,-1.5492200107584695,-0.6721698622022854,2.2883401785492676,-0.4186013482798514,3.4610095832547163,33.161685537569056,-2.7044470777780845,-2.422281220962794,-0.2821658568152903,0,5,2,0,0.0
2021-05-18,88.9,89.05,89.8,88.0,8460000.0,0.59,0.5883684091423514,-4.629329880220142,0.1837837837837856,1.1149978137297727,-0.5136050704840989,-0.4517751662769952,2.359393350071341,-1.0947094674346862,2.208756228114684,34.72074347927021,-2.8186119832433434,-2.501547373418904,-0.3170646098244392,1,5,2,1,0.0
2021-05-19,89.76,89.0,91.29,88.9,8450000.0,0.97,0.9673790776152972,0.5883684091423514,-4.629329880220142,0.1837837837837856,0.4833040421792593,-0.35496015918978774,2.4165940823464394,-0.5194353175901159,1.8627734146082804,37.3245805554461,-2.8073324991122206,-2.5627043985575675,-0.24462810055465312,2,5,2,1,0.0
2021-05-20,88.14,90.0,90.15,87.98,4430000.0,-1.8,-1.804812834224604,0.9673790776152972,0.5883684091423514,-4.629329880220142,1.1149978137297727,-0.938922288780663,2.323571890888121,-0.4443997601298831,1.7851550178632696,34.53047739553854,-2.8957336725238747,-2.629310253350829,-0.2664234191730457,3,5,2,0,0.0
2021-05-21,89.99,88.75,91.0,88.0,3510000.0,2.1,2.098933514862712,-1.804812834224604,0.9673790776152972,0.5883684091423514,0.1837837837837856,-0.5558923425648776,2.684701314316357,-0.3060201154374136,1.9325727001305322,40.04972732241375,-2.7844156896125156,-2.6603313406031663,-0.12408434900934928,4,5,2,1,0.0
2021-05-24,90.02,91.61,92.49,89.51,14360000.0,0.03,0.0333370374486066,2.098933514862712,-1.804812834224604,0.9673790776152972,-4.629329880220142,0.37664104096887213,1.434981700269682,-0.147764410616706,1.883634305980919,40.13785804858328,-2.663076350412865,-2.660880342565106,-0.002196007847758974,0,5,2,1,0.0
2021-05-25,90.14,90.8,91.3,90.0,6730000.0,0.13,0.133303710286608,0.0333370374486066,2.098933514862712,-1.804812834224604,0.5883684091423514,0.2856281011977234,1.4326250139583316,-0.08307353253963531,1.8807804110447244,40.51455454302471,-2.528088818556583,-2.6343220377634013,0.1062332192068185,1,5,2,1,0.0
2021-05-26,93.1,90.25,93.7,90.25,9980000.0,3.28,3.2837807854448564,0.133303710286608,0.0333370374486066,2.098933514862712,0.9673790776152972,0.7489084427636353,1.9786769236210136,0.1969741417869244,2.1619608392371563,49.03406214750683,-2.1573938711642597,-2.538936404443573,0.3815425332793132,2,5,2,1,1.0
2021-05-27,93.14,94.75,94.99,91.8,47490000.0,0.04,0.0429645542427564,3.2837807854448564,0.133303710286608,0.0333370374486066,-1.804812834224604,1.1184639204571074,1.4962166980431475,0.08977081583822277,2.137825946387246,49.140068650999176,-1.8391867884931798,-2.3989864812534947,0.5597996927603148,3,5,2,1,1.0
2021-05-28,95.44,94.2,96.89,93.55,16840000.0,2.47,2.4694009018681524,0.0429645542427564,3.2837807854448564,0.133303710286608,2.098933514862712,1.1925573978581956,1.564522172680506,0.3183325276466594,2.2672571373202755,54.9432350565066,-1.3854440680130722,-2.19627799860541,0.810833930592338,4,5,2,1,1.0
2021-05-31,97.49,96.25,97.8,96.01,11390000.0,2.15,2.1479463537300894,2.4694009018681524,0.0429645542427564,3.2837807854448564,0.0333370374486066,1.615479261114492,1.454783507617945,0.9960601510416826,1.5106683758381858,59.390819369219386,-0.8506263346681209,-1.9271476658179525,1.0765213311498316,0,5,2,1,1.0
2021-06-01,98.9,98.75,99.45,98.0,8180000.0,1.45,1.446302184839482,2.1479463537300894,2.4694009018681524,0.0429645542427564,0.133303710286608,1.8780789560250668,1.219893820889555,1.0818535286113957,1.5093033997346632,62.15770724029776,-0.30943721213668596,-1.6036055750816993,1.2941683629450134,1,6,2,1,1.0
2021-06-02,97.48,99.3,99.3,97.0,4760000.0,-1.44,-1.4357937310414577,1.446302184839482,2.1479463537300894,2.4694009018681524,3.2837807854448564,0.9341640527278038,1.620450675467787,0.8415362477457201,1.7078215539535695,57.880562099167804,0.004821356366718987,-1.2819201887920157,1.2867415451587347,2,6,2,0,0.0
2021-06-03,97.09,98.1,98.3,97.0,4180000.0,-0.4,-0.4000820681165373,-1.4357937310414577,1.446302184839482,2.1479463537300894,0.0429645542427564,0.8455547282559452,1.691904228189897,0.9820093243565268,1.5125774862594221,56.72603957318106,0.21986927919569155,-0.9815622951944745,1.201431574390166,3,6,2,0,0.0
2021-06-04,97.46,97.5,98.4,97.11,5310000.0,0.38,0.3810897105778044,-0.4000820681165373,-1.4357937310414577,1.446302184839482,2.4694009018681524,0.42789248999787555,1.4280058035793703,0.810224943928036,1.4685405403833172,57.590323489225426,0.41536415572326746,-0.7021770050109262,1.1175411607341936,4,6,2,1,0.0
2021-06-07,97.4,98.89,99.5,97.02,5580000.0,-0.06,-0.061563718448582,0.3810897105778044,-0.4000820681165373,-1.4357937310414577,2.1479463537300894,-0.014009524437858755,1.0561010172161944,0.8007348683383171,1.474413702911973,57.390152389537214,0.5590098378377775,-0.44993963644118545,1.0089494742789629,0,6,2,0,0.0
2021-06-08,96.49,97.62,97.62,96.2,3440000.0,-0.93,-0.9342915811088408,-0.061563718448582,0.3810897105778044,-0.4000820681165373,1.446302184839482,-0.49012827762752326,0.7145559589955122,0.6939753391987724,1.564038162539995,54.30708394603218,0.5925896761002889,-0.24143377393289062,0.8340234500331796,1,6,2,0,0.0
2021-06-09,92.28,95.5,95.88,91.85,6150000.0,-4.36,-4.363146440045594,-0.9342915811088408,-0.061563718448582,0.3810897105778044,-1.4357937310414577,-1.0755988194283506,1.8996360594993507,-0.07071738335027274,1.973034245533752,42.840673889614585,0.2763050516495298,-0.13788600881640653,0.41419106046593634,2,6,2,0,0.0
2021-06-10,92.0,92.36,92.94,91.7,9640000.0,-0.3,-0.303424360641527,-4.363146440045594,-0.9342915811088408,-0.061563718448582,-0.4000820681165373,-1.0562672779333484,1.9086992039880113,-0.10535627483870107,1.9738571273510297,42.20245548443555,0.003018749853083591,-0.10970505708250852,0.11272380693559211,3,6,2,0,0.0
2021-06-11,92.72,92.4,93.05,91.82,5800000.0,0.78,0.7826086956521727,-0.303424360641527,-4.363146440045594,-0.9342915811088408,0.3810897105778044,-0.9759634809184747,1.9909643919437063,-0.27403549546029904,1.7931842598470975,44.492398326082416,-0.1536929538319214,-0.11850263643239109,-0.035190317399530296,4,6,2,1,0.0
2021-06-14,99.67,95.5,99.67,95.0,25330000.0,7.5,7.495685936151858,0.7826086956521727,-0.303424360641527,-4.363146440045594,-0.061563718448582,0.5354864500016132,4.340681665697869,0.2607384627818779,2.9922553977964137,60.68483872391419,0.2796946624129504,-0.0388631766633228,0.31855783907627316,0,6,2,1,1.0
2021-06-15,99.97,101.5,103.9,99.75,12120000.0,0.3,0.3009932778167926,7.495685936151858,0.7826086956521727,-0.303424360641527,-0.9342915811088408,0.78254342178674,4.270703195676056,0.14620757207960894,2.9636167309668515,61.210845442598135,0.6399875849704699,0.09690697566343574,0.5430806093070342,1,6,2,1,1.0
2021-06-16,99.52,101.05,101.9,99.01,5460000.0,-0.45,-0.4501350405121565,0.3009932778167926,7.495685936151858,0.7826086956521727,-4.363146440045594,1.5651457016934276,3.3516661355550648,0.24477344113253902,2.921243290025941,59.91590645584786,0.8790776230429458,0.2533411051393378,0.6257365179036081,2,6,2,0,0.0
2021-06-17,100.17,98.97,101.9,98.75,6790000.0,0.65,0.6531350482315169,-0.4501350405121565,0.3009932778167926,7.495685936151858,-0.303424360641527,1.7564575834680365,3.2439124414254517,0.3500951527673445,2.914388732948243,61.1929823939771,1.1082327511847154,0.42431943434841335,0.6839133168363021,3,6,2,1,1.0
2021-06-18,99.26,99.9,101.5,99.1,3150000.0,-0.91,-0.9084556254367542,0.6531350482315169,-0.4501350405121565,0.3009932778167926,0.7826086956521727,1.4182447192502508,3.4522931783679085,0.22114061916588862,2.9412705467377256,58.38830297730509,1.2025482190885555,0.5799651912964419,0.6225830277921136,4,6,2,0,0.0
2021-06-21,99.09,99.8,100.7,98.98,3290000.0,-0.17,-0.1712673786016539,-0.9084556254367542,0.6531350482315169,-0.4501350405121565,7.495685936151858,-0.11514594370045154,0.6140307597798921,0.21017025315058144,2.942646402793512,57.85482876350432,1.2491765974281464,0.7138074725227828,0.5353691249053636,0,6,2,0,0.0
2021-06-22,98.53,99.5,100.0,98.38,3770000.0,-0.57,-0.5651427994752268,-0.1712673786016539,-0.9084556254367542,0.6531350482315169,0.3009932778167926,-0.2883731591588554,0.5889444102520056,0.24708513131394283,2.9289778464330394,56.03848618822683,1.2268008072676793,0.8164061394717621,0.41039466779591716,1,6,2,0,0.0
2021-06-23,99.2,99.11,100.6,98.0,10270000.0,0.68,0.679995940322746,-0.5651427994752268,-0.1712673786016539,-0.9084556254367542,-0.4501350405121565,-0.06234696299187492,0.7147647643231315,0.7513993693507768,2.440401814460284,57.74763785546816,1.2487365750078538,0.9028722265789805,0.34586434842887337,2,6,2,1,1.0
2021-06-24,98.94,99.3,100.25,98.7,3860000.0,-0.26,-0.2620967741935535,0.679995940322746,-0.5651427994752268,-0.1712673786016539,0.6531350482315169,-0.245393327476889,0.5924547016875089,0.7555321279955742,2.4384512315737905,56.82437396039313,1.2309513608440739,0.9684880534319993,0.2624633074120746,3,6,2,0,0.0
2021-06-25,98.0,98.99,99.25,97.65,4560000.0,-0.95,-0.950070749949462,-0.2620967741935535,0.679995940322746,-0.5651427994752268,-0.9084556254367542,-0.2537163523794305,0.6042728252320452,0.5822641834354108,2.4971657246987236,53.49441226704695,1.1280033855209695,1.0003911198497935,0.127612265671176,4,6,2,0,0.0
2021-06-28,96.77,97.91,98.4,96.25,9470000.0,-1.26,-1.2551020408163307,-0.950070749949462,-0.2620967741935535,0.679995940322746,-0.1712673786016539,-0.4704832848223659,0.7452547446982989,-0.29281461426140815,0.6704405847230407,49.41389164005232,0.9363717423416489,0.9875872443481646,-0.0512155020065157,0,6,2,0,0.0
2021-06-29,94.27,97.62,97.62,93.8,11650000.0,-2.58,-2.583445282628914,-1.2551020408163307,-0.950070749949462,-0.2620967741935535,-0.5651427994752268,-0.8741437814531032,1.2106359419475332,-0.5812584703059788,0.9491398248511799,42.34391823453032,0.5761318880861523,0.9052961730957623,-0.3291642850096099,1,6,2,0,0.0
2021-06-30,95.03,94.5,95.99,94.5,2550000.0,0.81,0.8061949718892597,-2.583445282628914,-1.2551020408163307,-0.950070749949462,0.679995940322746,-0.8489039751398005,1.2517548030474808,-0.4556254690658371,1.0465708477626252,44.9237498030008,0.34795386109868787,0.7938277106963474,-0.4458738495976595,2,6,2,1,0.0
2021-07-01,96.26,95.8,96.97,95.6,2720000.0,1.29,1.2943281069136103,0.8061949718892597,-2.583445282628914,-1.2551020408163307,-0.2620967741935535,-0.5376189989183678,1.5836800286172463,-0.3915061631976279,1.1377204125401503,48.908244520176595,0.2633362745859955,0.6877294234742771,-0.4243931488882816,3,7,3,1,0.0
2021-07-02,95.69,96.6,97.0,95.37,2990000.0,-0.59,-0.5921462705173565,1.2943281069136103,0.8061949718892597,-2.583445282628914,-0.950070749949462,-0.46603410303194676,1.5683912555536448,-0.3598752277056881,1.1260888152928932,47.203961313827485,0.14856937604089637,0.579897413987601,-0.4313280379467046,4,7,3,0,0.0
2021-07-05,95.66,96.1,97.01,95.2,10490000.0,-0.03,-0.0313512383739169,-0.5921462705173565,1.2943281069136103,0.8061949718892597,-1.2551020408163307,-0.22128394254346398,1.508825064336558,-0.34588361368291437,1.1295565313452767,47.110912190536766,0.05456602959056056,0.4748311371081929,-0.42026510751763235,0,7,3,0,0.0
2021-07-06,95.29,96.48,96.9,94.95,3300000.0,-0.39,-0.3867865356470733,-0.0313512383739169,-0.5921462705173565,1.2943281069136103,-2.583445282628914,0.2180478068529041,0.8044773583936713,-0.32804798730009904,1.1271152450358088,45.908935042374786,-0.04922082052969756,0.3700207455806148,-0.4192415661103124,1,7,3,0,0.0
